t,nodes,edges,degre_moyen,taille_composante_geante,longueur_moyenne_chemins,coefficient_clustering,efficacite_globale,efficacite_locale,scenario
88,100,1976,39.52,1.0,1.872121212121212,0.750784686053188,0.6599629629629501,0.8694485417109494,sans_panne
89,100,1976,39.52,1.0,1.872121212121212,0.7510227819039053,0.6599461279461151,0.8695654023103226,sans_panne
90,100,1977,39.54,1.0,1.872121212121212,0.7501067970512671,0.660013468013455,0.8691002717619496,sans_panne
91,100,1973,39.46,1.0,1.8733333333333333,0.7504659055937087,0.6595589225589094,0.8693113416549406,sans_panne
92,100,1975,39.5,1.0,1.8731313131313132,0.7492245739780681,0.6597272727272595,0.8686909618739027,sans_panne
93,100,1978,39.56,1.0,1.8727272727272728,0.7498423038194391,0.6600134680134546,0.8689988719222302,sans_panne
94,100,1978,39.56,1.0,1.8747474747474748,0.7495330437810134,0.6597441077440943,0.8688459784317104,sans_panne
95,100,1983,39.66,1.0,1.8733333333333333,0.749941184712193,0.6603164983164849,0.8690525313265737,sans_panne
96,100,1985,39.7,0.99,1.8400329828901258,0.7514007548787659,0.6542861952861838,0.8703687695590229,sans_panne
97,100,1986,39.72,0.99,1.8404452690166977,0.7519378179492411,0.6543030303030187,0.8706431739799549,sans_panne
98,100,1985,39.7,0.99,1.8404452690166977,0.7520349314692978,0.6542356902356786,0.8706892623456401,sans_panne
99,100,1986,39.72,0.99,1.8412698412698412,0.752325668506682,0.6541279461279348,0.8707728235476025,sans_panne
0,100,1958,39.16,1.0,1.881010101010101,0.7505135935947181,0.6584867724867587,0.8687513529490257,panne_previsible
1,100,1952,39.04,1.0,1.8822222222222222,0.7499900127200738,0.657863876863863,0.8684890400441826,panne_previsible
2,100,1951,39.02,1.0,1.8824242424242423,0.7497206432684156,0.657762866762853,0.8683451146932977,panne_previsible
3,100,1953,39.06,1.0,1.8818181818181818,0.7495559000546713,0.6579985569985431,0.8682632592966325,panne_previsible
4,100,1956,39.12,1.0,1.8808080808080807,0.7491199510253413,0.6583857623857485,0.868139195187406,panne_previsible
5,100,1959,39.18,1.0,1.8814141414141414,0.7496871697295608,0.6586685906685769,0.8684977204849967,panne_previsible
6,100,1962,39.24,1.0,1.8846464646464647,0.7482047930678098,0.6583823953823816,0.8673505904742785,panne_previsible
7,100,1959,39.18,1.0,1.8864646464646464,0.7483075892965637,0.6578773448773312,0.8674040339034227,panne_previsible
8,100,1961,39.22,1.0,1.8812121212121211,0.7477508545452632,0.6584665704665569,0.8671596570859633,panne_previsible
9,100,1963,39.26,1.0,1.8795959595959595,0.7448160351655693,0.6588807118806983,0.8656367515117787,panne_previsible
10,100,1966,39.32,1.0,1.8763636363636365,0.7447079866496229,0.6595036075035939,0.865810467547132,panne_previsible
11,100,1961,39.22,1.0,1.878989898989899,0.7453116813972521,0.6587864357864223,0.8661064584262645,panne_previsible
12,100,1955,39.1,1.0,1.8822222222222222,0.7441459101417219,0.6579514189514055,0.86551981409441,panne_previsible
13,100,1958,39.16,1.0,1.882020202020202,0.744438870824769,0.6581871091870956,0.8656721252633187,panne_previsible
14,100,1956,39.12,1.0,1.8854545454545455,0.7444286403226781,0.6575776815776677,0.8656877633520704,panne_previsible
15,100,1958,39.16,1.0,1.8844444444444444,0.7439404566267409,0.6578807118806982,0.865524053797948,panne_previsible
16,100,1960,39.2,1.0,1.883030303030303,0.7441564131744139,0.6581534391534254,0.8656284872487615,panne_previsible
17,100,1965,39.3,1.0,1.8804040404040403,0.7446242959760325,0.6588302068301932,0.8658805058858712,panne_previsible
18,100,1967,39.34,1.0,1.8785858585858586,0.7449677260003681,0.6591938431938298,0.8660461188220658,panne_previsible
19,100,1970,39.4,1.0,1.8773737373737374,0.7453927034796198,0.6595810485810351,0.8662559414473044,panne_previsible
20,100,1967,39.34,1.0,1.8781818181818182,0.7448493962493332,0.6592443482443348,0.8659836398168396,panne_previsible
21,100,1963,39.26,1.0,1.8791919191919193,0.7440121134230795,0.6588066378066242,0.8655589347822145,panne_previsible
22,100,1961,39.22,1.0,1.8816161616161615,0.7436990484277912,0.6583251563251427,0.8653890360967774,panne_previsible
23,100,1960,39.2,1.0,1.8866666666666667,0.7436652096690076,0.6577628667628531,0.8653655112311671,panne_previsible
24,100,1959,39.18,1.0,1.8874747474747475,0.7438443723020746,0.6575608465608329,0.8654764052700721,panne_previsible
25,100,1959,39.18,1.0,1.8884848484848484,0.7425150919637911,0.6574261664261526,0.8647482383127338,panne_previsible
26,100,1958,39.16,1.0,1.89010101010101,0.7307560946450206,0.6571467051466913,0.85085848954537,panne_previsible
